Timestamp,Phase A Voltage V,Phase A current A,Phase A Active Power W,Phase A Power Factor,Phase A Energy Consumed Kw.h,Phase B Voltage V,Phase B current A,Phase B Active Power W,Phase B Power Factor,Phase B Energy Consumed Kw.h,Phase C Voltage V,Phase C current A,Phase C Active Power W,Phase C Power Factor,Phase C Energy Consumed Kw.h,Total Energy Consumed Kw.h,Total Current A,Total Active Power,Frequency,id1,id2,id3
2024-08-29 15:38:36.904212,243.5,6.7,1050.0,0.65,180.14,243.1,6.906,1068.0,0.64,223.69,243.5,6.709,1027.0,0.63,290.72,69457.0,20.315,3145.0,50.0,397.0,0.0,1.0
2024-08-29 15:38:38.589870,243.5,6.7,1050.0,0.65,180.14,243.1,6.906,1068.0,0.64,223.69,243.5,6.709,1027.0,0.63,290.72,69457.0,20.315,3145.0,50.0,397.0,0.0,1.0
2024-08-29 15:38:39.794040,243.5,6.7,1050.0,0.65,180.15,243.1,6.906,1068.0,0.64,223.7,243.5,6.709,1027.0,0.63,290.73,69458.0,20.315,3145.0,50.0,397.0,0.0,1.0
2024-08-29 15:38:41.253916,243.4,6.7,1050.0,0.65,180.15,243.1,6.906,1068.0,0.64,223.7,243.6,6.709,1027.0,0.63,290.73,69458.0,20.315,3145.0,50.0,397.0,0.0,1.0
2024-08-29 15:38:42.319508,243.4,6.7,1050.0,0.65,180.15,243.1,6.906,1068.0,0.64,223.7,243.6,6.709,1027.0,0.63,290.73,69458.0,20.315,3145.0,50.0,397.0,0.0,1.0
2024-08-29 15:38:43.401362,243.4,6.662,1050.0,0.65,180.15,243.1,6.902,1068.0,0.64,223.7,243.6,6.701,1027.0,0.63,290.73,69458.0,20.265,3145.0,50.0,397.0,0.0,1.0
2024-08-29 15:38:44.499976,243.4,6.662,1050.0,0.65,180.15,243.1,6.902,1068.0,0.64,223.7,243.6,6.701,1027.0,0.63,290.73,69458.0,20.265,3145.0,50.0,397.0,0.0,1.0
2024-08-29 15:38:45.617322,243.4,6.662,1046.0,0.65,180.15,243.1,6.902,1069.0,0.64,223.7,243.6,6.701,1021.0,0.63,290.73,69458.0,20.265,3134.0,50.0,397.0,0.0,1.0
2024-08-29 15:38:46.782848,243.4,6.662,1046.0,0.65,180.15,243.1,6.902,1069.0,0.64,223.7,243.6,6.701,1021.0,0.63,290.73,69458.0,20.265,3134.0,50.0,390.0,0.0,1.0
2024-08-29 15:38:47.890221,243.4,6.662,1046.0,0.65,180.15,243.1,6.902,1069.0,0.64,223.7,243.6,6.701,1021.0,0.63,290.73,69458.0,20.265,3134.0,50.0,390.0,0.0,1.0
2024-08-29 15:38:48.999104,243.4,6.649,1046.0,0.65,180.15,243.1,6.908,1069.0,0.64,223.7,243.6,6.684,1021.0,0.63,290.73,69458.0,20.241,3134.0,50.0,390.0,0.0,1.0
2024-08-29 15:38:50.156112,243.4,6.649,1046.0,0.65,180.15,243.1,6.908,1069.0,0.64,223.7,243.6,6.684,1021.0,0.63,290.73,69458.0,20.241,3134.0,50.0,390.0,0.0,1.0
2024-08-29 15:38:51.463614,243.4,6.649,1051.0,0.65,180.15,243.1,6.908,1066.0,0.64,223.7,243.6,6.684,1020.0,0.63,290.73,69458.0,20.241,3136.0,50.0,390.0,0.0,1.0
2024-08-29 15:38:52.588451,243.4,6.649,1051.0,0.65,180.15,243.1,6.908,1066.0,0.64,223.7,243.6,6.684,1020.0,0.63,290.73,69458.0,20.241,3136.0,50.0,390.0,0.0,1.0
2024-08-29 15:38:53.697945,243.4,6.649,1051.0,0.65,180.15,243.1,6.908,1066.0,0.64,223.7,243.6,6.684,1020.0,0.63,290.73,69458.0,20.241,3136.0,50.0,397.0,0.0,1.0
2024-08-29 15:38:54.764834,243.4,6.649,1051.0,0.65,180.15,243.1,6.908,1066.0,0.64,223.7,243.6,6.684,1020.0,0.63,290.73,69459.0,20.241,3136.0,50.0,397.0,0.0,1.0
2024-08-29 15:38:55.846982,243.4,6.649,1051.0,0.65,180.15,243.1,6.908,1066.0,0.64,223.7,243.6,6.684,1020.0,0.63,290.73,69459.0,20.241,3136.0,50.0,397.0,0.0,1.0
2024-08-29 15:38:56.946843,243.5,6.649,1051.0,0.65,180.15,243.1,6.908,1066.0,0.64,223.7,243.6,6.684,1020.0,0.63,290.73,69459.0,20.241,3136.0,50.0,397.0,0.0,1.0
2024-08-29 15:38:58.047162,243.5,6.649,1051.0,0.65,180.15,243.1,6.908,1066.0,0.64,223.7,243.6,6.684,1020.0,0.63,290.73,69459.0,20.241,3136.0,50.0,397.0,0.0,1.0
2024-08-29 15:38:59.146950,243.5,6.652,1051.0,0.65,180.15,243.1,6.875,1066.0,0.64,223.7,243.6,6.723,1020.0,0.63,290.73,69459.0,20.25,3136.0,50.0,397.0,0.0,1.0
2024-08-29 15:39:00.229528,243.5,6.652,1051.0,0.65,180.15,243.1,6.875,1066.0,0.64,223.7,243.6,6.723,1020.0,0.63,290.73,69459.0,20.25,3136.0,50.0,397.0,0.0,1.0
2024-08-29 15:39:01.312382,243.5,6.652,1042.0,0.65,180.15,243.1,6.875,1070.0,0.64,223.7,243.6,6.723,1023.0,0.63,290.73,69459.0,20.25,3134.0,50.0,397.0,0.0,1.0
2024-08-29 15:39:02.394284,243.5,6.652,1042.0,0.65,180.15,243.1,6.875,1070.0,0.64,223.7,243.6,6.723,1023.0,0.63,290.73,69459.0,20.25,3134.0,50.0,397.0,0.0,1.0
2024-08-29 15:39:03.494735,243.5,6.652,1042.0,0.65,180.15,243.1,6.875,1070.0,0.64,223.7,243.6,6.723,1023.0,0.63,290.73,69459.0,20.25,3134.0,50.0,397.0,0.0,1.0
2024-08-29 15:39:04.594863,243.5,6.652,1042.0,0.65,180.15,243.1,6.875,1070.0,0.64,223.7,243.6,6.723,1023.0,0.63,290.73,69460.0,20.25,3134.0,50.0,397.0,0.0,1.0
2024-08-29 15:39:05.693766,243.5,6.652,1042.0,0.65,180.15,243.1,6.875,1070.0,0.64,223.7,243.6,6.723,1023.0,0.63,290.73,69460.0,20.25,3134.0,50.0,397.0,0.0,1.0
2024-08-29 15:39:06.776000,243.4,6.652,1042.0,0.65,180.15,243.1,6.875,1070.0,0.64,223.7,243.6,6.723,1023.0,0.63,290.73,69460.0,20.25,3134.0,50.0,397.0,0.0,1.0
2024-08-29 15:39:07.847618,243.4,6.652,1042.0,0.65,180.15,243.1,6.875,1070.0,0.64,223.7,243.6,6.723,1023.0,0.63,290.73,69460.0,20.25,3134.0,50.0,397.0,0.0,1.0
2024-08-29 15:39:08.991942,243.4,6.641,1042.0,0.65,180.15,243.1,6.897,1070.0,0.64,223.7,243.6,6.715,1023.0,0.63,290.73,69460.0,20.253,3134.0,50.0,397.0,0.0,1.0
2024-08-29 15:39:10.058184,243.4,6.641,1042.0,0.65,180.15,243.1,6.897,1070.0,0.64,223.7,243.6,6.715,1023.0,0.63,290.73,69460.0,20.253,3134.0,50.0,397.0,0.0,1.0
2024-08-29 15:39:11.142909,243.4,6.641,1046.0,0.65,180.15,243.1,6.897,1071.0,0.64,223.7,243.6,6.715,1021.0,0.63,290.73,69460.0,20.253,3138.0,50.0,397.0,0.0,1.0
2024-08-29 15:39:12.225554,243.4,6.641,1046.0,0.65,180.15,243.1,6.897,1071.0,0.64,223.7,243.6,6.715,1021.0,0.63,290.73,69460.0,20.253,3138.0,50.0,397.0,0.0,1.0
2024-08-29 15:39:13.294691,243.4,6.641,1046.0,0.65,180.15,243.1,6.897,1071.0,0.64,223.7,243.6,6.715,1021.0,0.63,290.73,69460.0,20.253,3138.0,50.0,405.0,0.0,1.0
2024-08-29 15:39:14.366824,243.4,6.641,1046.0,0.65,180.15,243.1,6.897,1071.0,0.64,223.7,243.6,6.715,1021.0,0.63,290.73,69460.0,20.253,3138.0,50.0,405.0,0.0,1.0
2024-08-29 15:39:15.474919,243.4,6.641,1046.0,0.65,180.16,243.1,6.897,1071.0,0.64,223.71,243.6,6.715,1021.0,0.63,290.74,69461.0,20.253,3138.0,50.0,405.0,0.0,1.0
2024-08-29 15:39:17.621018,243.3,6.641,1046.0,0.65,180.16,243.0,6.897,1071.0,0.64,223.71,243.4,6.715,1021.0,0.63,290.74,69461.0,20.253,3138.0,50.0,405.0,0.0,1.0
2024-08-29 15:39:18.702994,243.3,6.657,1046.0,0.65,180.16,243.0,6.891,1071.0,0.64,223.71,243.4,6.684,1021.0,0.63,290.74,69461.0,20.232,3138.0,50.0,405.0,0.0,1.0
2024-08-29 15:39:19.784181,243.3,6.657,1046.0,0.65,180.16,243.0,6.891,1071.0,0.64,223.71,243.4,6.684,1021.0,0.63,290.74,69461.0,20.232,3138.0,50.0,405.0,0.0,1.0
2024-08-29 15:39:20.865971,243.3,6.657,1044.0,0.65,180.16,243.0,6.891,1067.0,0.64,223.71,243.4,6.684,1018.0,0.63,290.74,69461.0,20.232,3130.0,50.0,405.0,0.0,1.0
2024-08-29 15:39:21.962750,243.3,6.657,1044.0,0.65,180.16,243.0,6.891,1067.0,0.64,223.71,243.4,6.684,1018.0,0.63,290.74,69461.0,20.232,3130.0,50.0,405.0,0.0,1.0
2024-08-29 15:39:23.039282,243.3,6.657,1044.0,0.65,180.16,243.0,6.891,1067.0,0.64,223.71,243.4,6.684,1018.0,0.63,290.74,69461.0,20.232,3130.0,50.0,412.0,0.0,1.0
2024-08-29 15:39:24.120428,243.3,6.657,1044.0,0.65,180.16,243.0,6.891,1067.0,0.64,223.71,243.4,6.684,1018.0,0.63,290.74,69461.0,20.232,3130.0,50.0,412.0,0.0,1.0
2024-08-29 15:39:25.192846,243.3,6.657,1044.0,0.65,180.16,243.0,6.891,1067.0,0.64,223.71,243.4,6.684,1018.0,0.63,290.74,69462.0,20.232,3130.0,50.0,412.0,0.0,1.0
2024-08-29 15:39:26.280272,243.3,6.657,1044.0,0.65,180.16,243.0,6.891,1067.0,0.64,223.71,243.4,6.684,1018.0,0.63,290.74,69462.0,20.232,3130.0,50.0,412.0,0.0,1.0
2024-08-29 15:39:27.349204,242.9,6.657,1044.0,0.65,180.16,242.7,6.891,1067.0,0.64,223.71,243.3,6.684,1018.0,0.63,290.74,69462.0,20.232,3130.0,50.0,412.0,0.0,1.0
2024-08-29 15:39:28.420250,242.9,6.657,1044.0,0.65,180.16,242.7,6.891,1067.0,0.64,223.71,243.3,6.684,1018.0,0.63,290.74,69462.0,20.232,3130.0,50.0,412.0,0.0,1.0
2024-08-29 15:39:29.507819,242.9,6.613,1044.0,0.65,180.16,242.7,6.868,1067.0,0.64,223.71,243.3,6.722,1018.0,0.63,290.74,69462.0,20.203,3130.0,50.0,412.0,0.0,1.0
2024-08-29 15:39:30.595932,242.9,6.613,1038.0,0.65,180.16,242.7,6.868,1070.0,0.64,223.71,243.3,6.722,1026.0,0.63,290.74,69462.0,20.203,3133.0,50.0,412.0,0.0,1.0
2024-08-29 15:39:31.686824,242.9,6.613,1038.0,0.65,180.16,242.7,6.868,1070.0,0.64,223.71,243.3,6.722,1026.0,0.63,290.74,69462.0,20.203,3133.0,50.0,412.0,0.0,1.0
2024-08-29 15:39:32.759838,242.9,6.613,1038.0,0.65,180.16,242.7,6.868,1070.0,0.64,223.71,243.3,6.722,1026.0,0.63,290.74,69462.0,20.203,3133.0,50.0,405.0,0.0,1.0
2024-08-29 15:39:33.861964,242.9,6.613,1038.0,0.65,180.16,242.7,6.868,1070.0,0.64,223.71,243.3,6.722,1026.0,0.63,290.74,69462.0,20.203,3133.0,50.0,405.0,0.0,1.0
2024-08-29 15:39:34.926257,242.8,6.613,1038.0,0.65,180.16,242.6,6.868,1070.0,0.64,223.71,243.2,6.722,1026.0,0.63,290.74,69462.0,20.203,3133.0,50.0,405.0,0.0,1.0
2024-08-29 15:39:36.128979,242.8,6.613,1038.0,0.65,180.16,242.6,6.868,1070.0,0.64,223.71,243.2,6.722,1026.0,0.63,290.74,69462.0,20.203,3133.0,50.0,405.0,0.0,1.0
2024-08-29 15:39:37.221738,242.8,6.642,1038.0,0.65,180.16,242.6,6.876,1070.0,0.64,223.71,243.2,6.746,1026.0,0.63,290.74,69462.0,20.264,3133.0,50.0,405.0,0.0,1.0
2024-08-29 15:39:38.331962,242.8,6.642,1038.0,0.65,180.16,242.6,6.876,1070.0,0.64,223.71,243.2,6.746,1026.0,0.63,290.74,69462.0,20.264,3133.0,50.0,405.0,0.0,1.0
2024-08-29 15:39:39.417813,242.8,6.642,1039.0,0.65,180.16,242.6,6.876,1067.0,0.64,223.71,243.2,6.746,1029.0,0.63,290.74,69462.0,20.264,3134.0,50.0,405.0,0.0,1.0
2024-08-29 15:39:40.499844,242.8,6.642,1039.0,0.65,180.16,242.6,6.876,1067.0,0.64,223.71,243.2,6.746,1029.0,0.63,290.74,69462.0,20.264,3134.0,50.0,419.0,0.0,1.0
2024-08-29 15:39:41.584580,242.8,6.642,1039.0,0.65,180.16,242.6,6.876,1067.0,0.64,223.71,243.2,6.746,1029.0,0.63,290.74,69462.0,20.264,3134.0,50.0,419.0,0.0,1.0
2024-08-29 15:39:42.647585,242.8,6.642,1039.0,0.65,180.16,242.6,6.876,1067.0,0.64,223.71,243.2,6.746,1029.0,0.63,290.74,69463.0,20.264,3134.0,50.0,419.0,0.0,1.0
2024-08-29 15:39:43.805118,242.8,6.642,1039.0,0.65,180.16,242.6,6.876,1067.0,0.64,223.71,243.2,6.746,1029.0,0.63,290.74,69463.0,20.264,3134.0,50.0,419.0,0.0,1.0
2024-08-29 15:39:44.889756,243.0,6.642,1039.0,0.65,180.16,242.7,6.876,1067.0,0.64,223.71,243.3,6.746,1029.0,0.63,290.74,69463.0,20.264,3134.0,50.0,419.0,0.0,1.0
2024-08-29 15:39:45.964325,243.0,6.642,1039.0,0.65,180.16,242.7,6.876,1067.0,0.64,223.71,243.3,6.746,1029.0,0.63,290.74,69463.0,20.264,3134.0,50.0,419.0,0.0,1.0
2024-08-29 15:39:47.048509,243.0,6.663,1039.0,0.65,180.16,242.7,6.883,1067.0,0.64,223.71,243.3,6.725,1029.0,0.63,290.74,69463.0,20.271,3134.0,50.0,419.0,0.0,1.0
2024-08-29 15:39:48.129426,243.0,6.663,1039.0,0.65,180.16,242.7,6.883,1067.0,0.64,223.71,243.3,6.725,1029.0,0.63,290.74,69463.0,20.271,3134.0,50.0,419.0,0.0,1.0
2024-08-29 15:39:49.214021,243.0,6.663,1047.0,0.65,180.16,242.7,6.883,1068.0,0.64,223.71,243.3,6.725,1023.0,0.63,290.74,69463.0,20.271,3138.0,50.0,419.0,0.0,1.0
2024-08-29 15:39:50.295916,243.0,6.663,1047.0,0.65,180.16,242.7,6.883,1068.0,0.64,223.71,243.3,6.725,1023.0,0.63,290.74,69463.0,20.271,3138.0,50.0,419.0,0.0,1.0
2024-08-29 15:39:51.363519,243.0,6.663,1047.0,0.65,180.16,242.7,6.883,1068.0,0.64,223.71,243.3,6.725,1023.0,0.63,290.74,69463.0,20.271,3138.0,50.0,412.0,0.0,1.0
2024-08-29 15:39:52.462550,243.0,6.663,1047.0,0.65,180.16,242.7,6.883,1068.0,0.64,223.71,243.3,6.725,1023.0,0.63,290.74,69463.0,20.271,3138.0,50.0,412.0,0.0,1.0
2024-08-29 15:39:53.545859,243.0,6.663,1047.0,0.65,180.17,242.7,6.883,1068.0,0.64,223.72,243.3,6.725,1023.0,0.63,290.75,69464.0,20.271,3138.0,50.0,412.0,0.0,1.0
2024-08-29 15:39:54.645169,243.1,6.663,1047.0,0.65,180.17,242.8,6.883,1068.0,0.64,223.72,243.3,6.725,1023.0,0.63,290.75,69464.0,20.271,3138.0,50.0,412.0,0.0,1.0
2024-08-29 15:39:55.726985,243.1,6.663,1047.0,0.65,180.17,242.8,6.883,1068.0,0.64,223.72,243.3,6.725,1023.0,0.63,290.75,69464.0,20.271,3138.0,50.0,412.0,0.0,1.0
2024-08-29 15:39:56.844406,243.1,6.652,1047.0,0.65,180.17,242.8,6.887,1068.0,0.64,223.72,243.3,6.688,1023.0,0.63,290.75,69464.0,20.227,3138.0,50.0,412.0,0.0,1.0
2024-08-29 15:39:57.944884,243.1,6.652,1047.0,0.65,180.17,242.8,6.887,1068.0,0.64,223.72,243.3,6.688,1023.0,0.63,290.75,69464.0,20.227,3138.0,50.0,412.0,0.0,1.0
2024-08-29 15:39:59.033005,243.1,6.652,1046.0,0.65,180.17,242.8,6.887,1068.0,0.64,223.72,243.3,6.688,1021.0,0.63,290.75,69464.0,20.227,3135.0,50.0,412.0,0.0,1.0
2024-08-29 15:40:00.126030,243.1,6.652,1046.0,0.65,180.17,242.8,6.887,1068.0,0.64,223.72,243.3,6.688,1021.0,0.63,290.75,69464.0,20.227,3135.0,50.0,412.0,0.0,1.0
2024-08-29 15:40:01.209699,243.1,6.652,1046.0,0.65,180.17,242.8,6.887,1068.0,0.64,223.72,243.3,6.688,1021.0,0.63,290.75,69464.0,20.227,3135.0,50.0,412.0,0.0,1.0
2024-08-29 15:40:02.298545,243.1,6.652,1046.0,0.65,180.17,242.8,6.887,1068.0,0.64,223.72,243.3,6.688,1021.0,0.63,290.75,69464.0,20.227,3135.0,50.0,412.0,0.0,1.0
2024-08-29 15:40:03.375564,243.1,6.652,1046.0,0.65,180.17,242.8,6.887,1068.0,0.64,223.72,243.3,6.688,1021.0,0.63,290.75,69465.0,20.227,3135.0,50.0,412.0,0.0,1.0
2024-08-29 15:40:04.456516,243.1,6.652,1046.0,0.65,180.17,242.8,6.887,1068.0,0.64,223.72,243.3,6.688,1021.0,0.63,290.75,69465.0,20.227,3135.0,50.0,412.0,0.0,1.0
2024-08-29 15:40:05.607424,243.1,6.652,1046.0,0.65,180.17,242.8,6.887,1068.0,0.64,223.72,243.3,6.688,1021.0,0.63,290.75,69465.0,20.227,3135.0,50.0,412.0,0.0,1.0
2024-08-29 15:40:06.690217,243.1,6.662,1046.0,0.65,180.17,242.8,6.903,1068.0,0.64,223.72,243.3,6.696,1021.0,0.63,290.75,69465.0,20.261,3135.0,50.0,412.0,0.0,1.0
2024-08-29 15:40:07.757360,243.1,6.662,1046.0,0.65,180.17,242.8,6.903,1068.0,0.64,223.72,243.3,6.696,1021.0,0.63,290.75,69465.0,20.261,3135.0,50.0,412.0,0.0,1.0
2024-08-29 15:40:08.856090,243.1,6.662,1048.0,0.65,180.17,242.8,6.903,1073.0,0.64,223.72,243.3,6.696,1026.0,0.63,290.75,69465.0,20.261,3145.0,50.0,412.0,0.0,1.0
2024-08-29 15:40:09.939610,243.1,6.662,1048.0,0.65,180.17,242.8,6.903,1073.0,0.64,223.72,243.3,6.696,1026.0,0.63,290.75,69465.0,20.261,3145.0,50.0,412.0,0.0,1.0
2024-08-29 15:40:11.022795,243.1,6.662,1048.0,0.65,180.17,242.8,6.903,1073.0,0.64,223.72,243.3,6.696,1026.0,0.63,290.75,69465.0,20.261,3145.0,50.0,412.0,0.0,1.0
2024-08-29 15:40:12.121507,243.1,6.662,1048.0,0.65,180.17,242.8,6.903,1073.0,0.64,223.72,243.3,6.696,1026.0,0.63,290.75,69465.0,20.261,3145.0,50.0,412.0,0.0,1.0
2024-08-29 15:40:13.204712,243.1,6.662,1048.0,0.65,180.17,242.8,6.903,1073.0,0.64,223.72,243.3,6.696,1026.0,0.63,290.75,69466.0,20.261,3145.0,50.0,412.0,0.0,1.0
2024-08-29 15:40:14.288361,243.1,6.662,1048.0,0.65,180.17,242.8,6.903,1073.0,0.64,223.72,243.3,6.696,1026.0,0.63,290.75,69466.0,20.261,3145.0,50.0,412.0,0.0,1.0
2024-08-29 15:40:16.636620,242.9,6.656,1048.0,0.65,180.17,242.6,6.857,1073.0,0.64,223.72,243.1,6.687,1026.0,0.63,290.75,69466.0,20.2,3145.0,50.0,412.0,0.0,1.0
2024-08-29 15:40:17.729547,242.9,6.656,1048.0,0.65,180.17,242.6,6.857,1073.0,0.64,223.72,243.1,6.687,1026.0,0.63,290.75,69466.0,20.2,3145.0,50.0,412.0,0.0,1.0
2024-08-29 15:40:18.806112,242.9,6.656,1046.0,0.65,180.17,242.6,6.857,1063.0,0.64,223.72,243.1,6.687,1025.0,0.63,290.75,69466.0,20.2,3134.0,50.0,412.0,0.0,1.0
2024-08-29 15:40:19.886147,242.9,6.656,1046.0,0.65,180.17,242.6,6.857,1063.0,0.64,223.72,243.1,6.687,1025.0,0.63,290.75,69466.0,20.2,3134.0,50.0,412.0,0.0,1.0
2024-08-29 15:40:20.970442,242.9,6.656,1046.0,0.65,180.17,242.6,6.857,1063.0,0.64,223.72,243.1,6.687,1025.0,0.63,290.75,69466.0,20.2,3134.0,50.0,419.0,0.0,1.0
2024-08-29 15:40:22.057120,242.9,6.656,1046.0,0.65,180.17,242.6,6.857,1063.0,0.64,223.72,243.1,6.687,1025.0,0.63,290.75,69466.0,20.2,3134.0,50.0,419.0,0.0,1.0
2024-08-29 15:40:23.150079,242.9,6.656,1046.0,0.65,180.18,242.6,6.857,1063.0,0.64,223.73,243.1,6.687,1025.0,0.63,290.76,69467.0,20.2,3134.0,50.0,419.0,0.0,1.0
2024-08-29 15:40:24.218914,242.9,6.656,1046.0,0.65,180.18,242.6,6.857,1063.0,0.64,223.73,243.1,6.687,1025.0,0.63,290.76,69467.0,20.2,3134.0,50.0,419.0,0.0,1.0
2024-08-29 15:40:25.319985,243.1,6.656,1046.0,0.65,180.18,242.7,6.857,1063.0,0.64,223.73,243.2,6.687,1025.0,0.63,290.76,69467.0,20.2,3134.0,50.0,419.0,0.0,1.0
2024-08-29 15:40:26.408460,243.1,6.656,1046.0,0.65,180.18,242.7,6.857,1063.0,0.64,223.73,243.2,6.687,1025.0,0.63,290.76,69467.0,20.2,3134.0,50.0,419.0,0.0,1.0
2024-08-29 15:40:27.516601,243.1,6.646,1046.0,0.65,180.18,242.7,6.858,1063.0,0.64,223.73,243.2,6.689,1025.0,0.63,290.76,69467.0,20.193,3134.0,50.0,419.0,0.0,1.0
2024-08-29 15:40:28.632647,243.1,6.646,1046.0,0.65,180.18,242.7,6.858,1066.0,0.64,223.73,243.2,6.689,1028.0,0.63,290.76,69467.0,20.193,3139.0,50.0,419.0,0.0,1.0
2024-08-29 15:40:29.718756,243.1,6.646,1046.0,0.65,180.18,242.7,6.858,1066.0,0.64,223.73,243.2,6.689,1028.0,0.63,290.76,69467.0,20.193,3139.0,50.0,419.0,0.0,1.0
2024-08-29 15:40:30.796110,243.1,6.646,1046.0,0.65,180.18,242.7,6.858,1066.0,0.64,223.73,243.2,6.689,1028.0,0.63,290.76,69467.0,20.193,3139.0,50.0,412.0,0.0,1.0
2024-08-29 15:40:31.864718,243.1,6.646,1046.0,0.65,180.18,242.7,6.858,1066.0,0.64,223.73,243.2,6.689,1028.0,0.63,290.76,69467.0,20.193,3139.0,50.0,412.0,0.0,1.0
2024-08-29 15:40:32.941678,243.2,6.646,1046.0,0.65,180.18,242.8,6.858,1066.0,0.64,223.73,243.3,6.689,1028.0,0.63,290.76,69467.0,20.193,3139.0,50.0,412.0,0.0,1.0
2024-08-29 15:40:34.048654,243.2,6.646,1046.0,0.65,180.18,242.8,6.858,1066.0,0.64,223.73,243.3,6.689,1028.0,0.63,290.76,69467.0,20.193,3139.0,50.0,412.0,0.0,1.0
2024-08-29 15:40:35.134347,243.2,6.65,1046.0,0.65,180.18,242.8,6.873,1066.0,0.64,223.73,243.3,6.679,1028.0,0.63,290.76,69467.0,20.202,3139.0,50.0,412.0,0.0,1.0
2024-08-29 15:40:36.214659,243.2,6.65,1046.0,0.65,180.18,242.8,6.873,1066.0,0.64,223.73,243.3,6.679,1028.0,0.63,290.76,69467.0,20.202,3139.0,50.0,412.0,0.0,1.0
2024-08-29 15:40:37.286420,243.2,6.65,1047.0,0.65,180.18,242.8,6.873,1064.0,0.64,223.73,243.3,6.679,1018.0,0.63,290.76,69467.0,20.202,3128.0,50.0,412.0,0.0,1.0
2024-08-29 15:40:38.364816,243.2,6.65,1047.0,0.65,180.18,242.8,6.873,1064.0,0.64,223.73,243.3,6.679,1018.0,0.63,290.76,69467.0,20.202,3128.0,50.0,412.0,0.0,1.0
2024-08-29 15:40:39.429717,243.2,6.65,1047.0,0.65,180.18,242.8,6.873,1064.0,0.64,223.73,243.3,6.679,1018.0,0.63,290.76,69467.0,20.202,3128.0,50.0,412.0,0.0,1.0
2024-08-29 15:40:40.513052,243.2,6.65,1047.0,0.65,180.18,242.8,6.873,1064.0,0.64,223.73,243.3,6.679,1018.0,0.63,290.76,69468.0,20.202,3128.0,50.0,412.0,0.0,1.0
2024-08-29 15:40:41.615907,243.2,6.65,1047.0,0.65,180.18,242.8,6.873,1064.0,0.64,223.73,243.3,6.679,1018.0,0.63,290.76,69468.0,20.202,3128.0,50.0,412.0,0.0,1.0
2024-08-29 15:40:42.708671,243.3,6.65,1047.0,0.65,180.18,243.1,6.873,1064.0,0.64,223.73,243.4,6.679,1018.0,0.63,290.76,69468.0,20.202,3128.0,50.0,412.0,0.0,1.0
2024-08-29 15:40:43.785910,243.3,6.65,1047.0,0.65,180.18,243.1,6.873,1064.0,0.64,223.73,243.4,6.679,1018.0,0.63,290.76,69468.0,20.202,3128.0,50.0,412.0,0.0,1.0
2024-08-29 15:40:45.096755,243.3,6.641,1047.0,0.65,180.18,243.1,6.898,1064.0,0.64,223.73,243.4,6.678,1018.0,0.63,290.76,69468.0,20.217,3128.0,50.0,412.0,0.0,1.0
2024-08-29 15:40:46.176846,243.3,6.641,1047.0,0.65,180.18,243.1,6.898,1064.0,0.64,223.73,243.4,6.678,1018.0,0.63,290.76,69468.0,20.217,3128.0,50.0,412.0,0.0,1.0
2024-08-29 15:40:47.272605,243.3,6.641,1045.0,0.65,180.18,243.1,6.898,1067.0,0.64,223.73,243.4,6.678,1016.0,0.63,290.76,69468.0,20.217,3128.0,50.0,412.0,0.0,1.0
2024-08-29 15:40:48.376469,243.3,6.641,1045.0,0.65,180.18,243.1,6.898,1067.0,0.64,223.73,243.4,6.678,1016.0,0.63,290.76,69468.0,20.217,3128.0,50.0,412.0,0.0,1.0
2024-08-29 15:40:49.478872,243.3,6.641,1045.0,0.65,180.18,243.1,6.898,1067.0,0.64,223.73,243.4,6.678,1016.0,0.63,290.76,69468.0,20.217,3128.0,50.0,419.0,0.0,1.0
2024-08-29 15:40:50.557430,243.3,6.641,1045.0,0.65,180.18,243.1,6.898,1067.0,0.64,223.73,243.4,6.678,1016.0,0.63,290.76,69469.0,20.217,3128.0,50.0,419.0,0.0,1.0
2024-08-29 15:40:51.639966,243.3,6.641,1045.0,0.65,180.18,243.1,6.898,1067.0,0.64,223.73,243.4,6.678,1016.0,0.63,290.76,69469.0,20.217,3128.0,50.0,419.0,0.0,1.0
2024-08-29 15:40:52.710022,243.2,6.641,1045.0,0.65,180.18,242.9,6.898,1067.0,0.64,223.73,243.4,6.678,1016.0,0.63,290.76,69469.0,20.217,3128.0,50.0,419.0,0.0,1.0
2024-08-29 15:40:53.791946,243.2,6.641,1045.0,0.65,180.18,242.9,6.898,1067.0,0.64,223.73,243.4,6.678,1016.0,0.63,290.76,69469.0,20.217,3128.0,50.0,419.0,0.0,1.0
2024-08-29 15:40:54.868232,243.2,6.623,1045.0,0.65,180.18,242.9,6.896,1067.0,0.64,223.73,243.4,6.68,1016.0,0.63,290.76,69469.0,20.199,3128.0,50.0,419.0,0.0,1.0
2024-08-29 15:40:55.930782,243.2,6.623,1045.0,0.65,180.18,242.9,6.896,1067.0,0.64,223.73,243.4,6.68,1016.0,0.63,290.76,69469.0,20.199,3128.0,50.0,419.0,0.0,1.0
2024-08-29 15:40:57.013450,243.2,6.623,1047.0,0.65,180.18,242.9,6.896,1070.0,0.64,223.73,243.4,6.68,1019.0,0.63,290.76,69469.0,20.199,3136.0,50.0,419.0,0.0,1.0
